sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-A,Water,10,1,2,OLS,-0.04724480430024314,-0.12233360552520645,7,True
Water-A,Water,10,1,3,OLS,0.050506837662378845,-0.12233360552520645,7,True
Water-A,Water,10,1,4,OLS,0.19685320072556756,-0.12233360552520645,7,True
Water-A,Water,10,1,5,OLS,-0.7756363233754509,-0.12233360552520645,7,True
Water-A,Water,10,1,6,OLS,-0.03539230070775523,-0.12233360552520645,7,True
Water-A,Water,10,1,7,OLS,,-0.12233360552520645,7,True
Water-A,Water,10,1,8,OLS,0.2255792479614056,-0.12233360552520645,7,True
Water-A,Water,10,1,1,OLS_raw,-0.42891133758756905,-0.15433475308216082,7,True
Water-A,Water,10,1,2,OLS_raw,0.0318111609027959,-0.15433475308216082,7,True
Water-A,Water,10,1,3,OLS_raw,0.05049936899016949,-0.15433475308216082,7,True
Water-A,Water,10,1,4,OLS_raw,-0.3450567738952339,-0.15433475308216082,7,True
Water-A,Water,10,1,5,OLS_raw,-1.0417856177171179,-0.15433475308216082,7,True
Water-A,Water,10,1,6,OLS_raw,0.01695103443412216,-0.15433475308216082,7,True
Water-A,Water,10,1,7,OLS_raw,,-0.15433475308216082,7,True
Water-A,Water,10,1,8,OLS_raw,0.15419875186853604,-0.15433475308216082,7,True
Water-A,Water,10,1,1,endpoint,-0.2969641662307556,-0.09836931977991736,7,True
Water-A,Water,10,1,2,endpoint,-0.2018024417193396,-0.09836931977991736,7,True
Water-A,Water,10,1,3,endpoint,0.05888010789626963,-0.09836931977991736,7,True
Water-A,Water,10,1,4,endpoint,-0.12582060124269745,-0.09836931977991736,7,True
Water-A,Water,10,1,5,endpoint,-0.2886986184165026,-0.09836931977991736,7,True
Water-A,Water,10,1,6,endpoint,0.12186625356145109,-0.09836931977991736,7,True
Water-A,Water,10,1,7,endpoint,,-0.09836931977991736,7,True
Water-A,Water,10,1,8,endpoint,0.1354536709712727,-0.09836931977991736,7,True
Water-A,Water,10,1,1,linextrap,-5.261859741630491,-16.31742772286085,7,True
Water-A,Water,10,1,2,linextrap,-14.497218898664194,-16.31742772286085,7,True
Water-A,Water,10,1,3,linextrap,-60.71292646282517,-16.31742772286085,7,True
Water-A,Water,10,1,4,linextrap,-23.828059572293608,-16.31742772286085,7,True
Water-A,Water,10,1,5,linextrap,-124.33287372855798,-16.31742772286085,7,True
Water-A,Water,10,1,6,linextrap,-42.92122254348257,-16.31742772286085,7,True
Water-A,Water,10,1,7,linextrap,,-16.31742772286085,7,True
Water-A,Water,10,1,8,linextrap,-29.60073535252955,-16.31742772286085,7,True
Water-A,Water,10,2,1,OLS,0.055017469908388184,-0.021267085080143744,6,True
Water-A,Water,10,2,2,OLS,-0.16790121067655184,-0.021267085080143744,6,True
Water-A,Water,10,2,3,OLS,,-0.021267085080143744,6,True
Water-A,Water,10,2,4,OLS,-0.2850667503605717,-0.021267085080143744,6,True
Water-A,Water,10,2,5,OLS,,-0.021267085080143744,6,True
Water-A,Water,10,2,6,OLS,0.0776134976395303,-0.021267085080143744,6,True
Water-A,Water,10,2,7,OLS,-0.18196828718904667,-0.021267085080143744,6,True
Water-A,Water,10,2,8,OLS,-1.0353715874701352,-0.021267085080143744,6,True
Water-A,Water,10,2,1,OLS_raw,0.1091304773539079,-0.027236299374779893,6,True
Water-A,Water,10,2,2,OLS_raw,-0.07549663498987913,-0.027236299374779893,6,True
Water-A,Water,10,2,3,OLS_raw,,-0.027236299374779893,6,True
Water-A,Water,10,2,4,OLS_raw,-0.6020496656594496,-0.027236299374779893,6,True
Water-A,Water,10,2,5,OLS_raw,,-0.027236299374779893,6,True
Water-A,Water,10,2,6,OLS_raw,-0.011640931602332483,-0.027236299374779893,6,True
Water-A,Water,10,2,7,OLS_raw,-0.08960724837145362,-0.027236299374779893,6,True
Water-A,Water,10,2,8,OLS_raw,-2.7487402325234855,-0.027236299374779893,6,True
Water-A,Water,10,2,1,endpoint,0.12412288151727158,0.06380329393875761,6,True
Water-A,Water,10,2,2,endpoint,-0.42177248405301104,0.06380329393875761,6,True
Water-A,Water,10,2,3,endpoint,,0.06380329393875761,6,True
Water-A,Water,10,2,4,endpoint,-0.02622190640625055,0.06380329393875761,6,True
Water-A,Water,10,2,5,endpoint,,0.06380329393875761,6,True
Water-A,Water,10,2,6,endpoint,0.1441165937757567,0.06380329393875761,6,True
Water-A,Water,10,2,7,endpoint,-0.16376759591439027,0.06380329393875761,6,True
Water-A,Water,10,2,8,endpoint,0.20408807103487148,0.06380329393875761,6,True
Water-A,Water,10,2,1,linextrap,-12.009868830859235,-26.76853279479174,6,True
Water-A,Water,10,2,2,linextrap,-1.1358077037965773,-26.76853279479174,6,True
Water-A,Water,10,2,3,linextrap,,-26.76853279479174,6,True
Water-A,Water,10,2,4,linextrap,-53.76480399572513,-26.76853279479174,6,True
Water-A,Water,10,2,5,linextrap,,-26.76853279479174,6,True
Water-A,Water,10,2,6,linextrap,-68.63305627765584,-26.76853279479174,6,True
Water-A,Water,10,2,7,linextrap,-47.786526959191555,-26.76853279479174,6,True
Water-A,Water,10,2,8,linextrap,-30.56104084580644,-26.76853279479174,6,True
Water-A,Water,10,3,1,OLS,-1.0504366091196098,0.018333340830259615,8,True
Water-A,Water,10,3,2,OLS,-0.42385865134443623,0.018333340830259615,8,True
Water-A,Water,10,3,3,OLS,0.014950123743436738,0.018333340830259615,8,True
Water-A,Water,10,3,4,OLS,-0.9710118582121583,0.018333340830259615,8,True
Water-A,Water,10,3,5,OLS,-58.482865331374605,0.018333340830259615,8,True
Water-A,Water,10,3,6,OLS,0.012667221034737275,0.018333340830259615,8,True
Water-A,Water,10,3,7,OLS,-0.7152835302918399,0.018333340830259615,8,True
Water-A,Water,10,3,8,OLS,-0.4599824848827623,0.018333340830259615,8,True
Water-A,Water,10,3,1,OLS_raw,0.0348311167467138,0.12039623388797338,8,True
Water-A,Water,10,3,2,OLS_raw,-0.6845175438389133,0.12039623388797338,8,True
Water-A,Water,10,3,3,OLS_raw,-0.4915866352006444,0.12039623388797338,8,True
Water-A,Water,10,3,4,OLS_raw,-7.7957282145298965,0.12039623388797338,8,True
Water-A,Water,10,3,5,OLS_raw,-32.175587878242276,0.12039623388797338,8,True
Water-A,Water,10,3,6,OLS_raw,-15.863839348946588,0.12039623388797338,8,True
Water-A,Water,10,3,7,OLS_raw,-0.09521837521489251,0.12039623388797338,8,True
Water-A,Water,10,3,8,OLS_raw,-0.3373577980468254,0.12039623388797338,8,True
Water-A,Water,10,3,1,endpoint,0.16407472595269634,0.349407815854083,8,True
Water-A,Water,10,3,2,endpoint,0.2670661244771112,0.349407815854083,8,True
Water-A,Water,10,3,3,endpoint,-0.3575525797753427,0.349407815854083,8,True
Water-A,Water,10,3,4,endpoint,0.27871738563804593,0.349407815854083,8,True
Water-A,Water,10,3,5,endpoint,-3.5908036268711303,0.349407815854083,8,True
Water-A,Water,10,3,6,endpoint,0.32373009525641905,0.349407815854083,8,True
Water-A,Water,10,3,7,endpoint,0.011597265813598545,0.349407815854083,8,True
Water-A,Water,10,3,8,endpoint,-0.02584139776067018,0.349407815854083,8,True
Water-A,Water,10,3,1,linextrap,-54.5148118090662,-23.623145584911118,8,True
Water-A,Water,10,3,2,linextrap,-55.17709089674137,-23.623145584911118,8,True
Water-A,Water,10,3,3,linextrap,-53.18195791947386,-23.623145584911118,8,True
Water-A,Water,10,3,4,linextrap,-99.26336772786725,-23.623145584911118,8,True
Water-A,Water,10,3,5,linextrap,-225.66666666666669,-23.623145584911118,8,True
Water-A,Water,10,3,6,linextrap,-75.21203231160077,-23.623145584911118,8,True
Water-A,Water,10,3,7,linextrap,-79.10826362793718,-23.623145584911118,8,True
Water-A,Water,10,3,8,linextrap,-20.497204356871848,-23.623145584911118,8,True
Water-A,Water,10,4,1,OLS,,-0.19089589546026775,6,True
Water-A,Water,10,4,2,OLS,-0.01549927606565027,-0.19089589546026775,6,True
Water-A,Water,10,4,3,OLS,0.17628733602225488,-0.19089589546026775,6,True
Water-A,Water,10,4,4,OLS,-0.10719701721015817,-0.19089589546026775,6,True
Water-A,Water,10,4,5,OLS,,-0.19089589546026775,6,True
Water-A,Water,10,4,6,OLS,-0.1598910470618078,-0.19089589546026775,6,True
Water-A,Water,10,4,7,OLS,-0.18822078175614032,-0.19089589546026775,6,True
Water-A,Water,10,4,8,OLS,-0.8017735652034799,-0.19089589546026775,6,True
Water-A,Water,10,4,1,OLS_raw,,-0.35999030935304965,6,True
Water-A,Water,10,4,2,OLS_raw,-0.15142838699749128,-0.35999030935304965,6,True
Water-A,Water,10,4,3,OLS_raw,-2.210148081765133,-0.35999030935304965,6,True
Water-A,Water,10,4,4,OLS_raw,0.06334356478743397,-0.35999030935304965,6,True
Water-A,Water,10,4,5,OLS_raw,,-0.35999030935304965,6,True
Water-A,Water,10,4,6,OLS_raw,-0.6120856471528526,-0.35999030935304965,6,True
Water-A,Water,10,4,7,OLS_raw,-0.047909844744040475,-0.35999030935304965,6,True
Water-A,Water,10,4,8,OLS_raw,-0.5595352841874917,-0.35999030935304965,6,True
Water-A,Water,10,4,1,endpoint,,-0.09338929900426751,6,True
Water-A,Water,10,4,2,endpoint,0.024240135881907765,-0.09338929900426751,6,True
Water-A,Water,10,4,3,endpoint,0.05797775354535584,-0.09338929900426751,6,True
Water-A,Water,10,4,4,endpoint,0.016382259886077444,-0.09338929900426751,6,True
Water-A,Water,10,4,5,endpoint,,-0.09338929900426751,6,True
Water-A,Water,10,4,6,endpoint,-0.003349182821200669,-0.09338929900426751,6,True
Water-A,Water,10,4,7,endpoint,-0.06597953149562708,-0.09338929900426751,6,True
Water-A,Water,10,4,8,endpoint,-0.6217984434956265,-0.09338929900426751,6,True
Water-A,Water,10,4,1,linextrap,,-29.68722012027823,6,True
Water-A,Water,10,4,2,linextrap,-16.395026127719557,-29.68722012027823,6,True
Water-A,Water,10,4,3,linextrap,-75.50718961534038,-29.68722012027823,6,True
Water-A,Water,10,4,4,linextrap,-12.70647265555632,-29.68722012027823,6,True
Water-A,Water,10,4,5,linextrap,,-29.68722012027823,6,True
Water-A,Water,10,4,6,linextrap,-47.12631054624224,-29.68722012027823,6,True
Water-A,Water,10,4,7,linextrap,-25.049923753625286,-29.68722012027823,6,True
Water-A,Water,10,4,8,linextrap,-24.978011588445057,-29.68722012027823,6,True
Water-A,Water,10,5,1,OLS,-0.37882214560331473,-0.1680670396583095,4,True
Water-A,Water,10,5,2,OLS,,-0.1680670396583095,4,True
Water-A,Water,10,5,3,OLS,,-0.1680670396583095,4,True
Water-A,Water,10,5,4,OLS,-0.1386553486809594,-0.1680670396583095,4,True
Water-A,Water,10,5,5,OLS,0.11931553682716833,-0.1680670396583095,4,True
Water-A,Water,10,5,6,OLS,,-0.1680670396583095,4,True
Water-A,Water,10,5,7,OLS,-1.07104928573761,-0.1680670396583095,4,True
Water-A,Water,10,5,8,OLS,,-0.1680670396583095,4,True
Water-A,Water,10,5,1,OLS_raw,-5.752320672748113,-3.134755839145826,4,True
Water-A,Water,10,5,2,OLS_raw,,-3.134755839145826,4,True
Water-A,Water,10,5,3,OLS_raw,,-3.134755839145826,4,True
Water-A,Water,10,5,4,OLS_raw,-0.029387433957184683,-3.134755839145826,4,True
Water-A,Water,10,5,5,OLS_raw,-1.7294981830155525,-3.134755839145826,4,True
Water-A,Water,10,5,6,OLS_raw,,-3.134755839145826,4,True
Water-A,Water,10,5,7,OLS_raw,-0.6847710927009218,-3.134755839145826,4,True
Water-A,Water,10,5,8,OLS_raw,,-3.134755839145826,4,True
Water-A,Water,10,5,1,endpoint,-0.6781157863435217,-0.31171673800249766,4,True
Water-A,Water,10,5,2,endpoint,,-0.31171673800249766,4,True
Water-A,Water,10,5,3,endpoint,,-0.31171673800249766,4,True
Water-A,Water,10,5,4,endpoint,-0.14311221314726597,-0.31171673800249766,4,True
Water-A,Water,10,5,5,endpoint,0.13402790669571596,-0.31171673800249766,4,True
Water-A,Water,10,5,6,endpoint,,-0.31171673800249766,4,True
Water-A,Water,10,5,7,endpoint,-0.9546033756501733,-0.31171673800249766,4,True
Water-A,Water,10,5,8,endpoint,,-0.31171673800249766,4,True
Water-A,Water,10,5,1,linextrap,-34.921611993709014,-34.691507625253955,4,True
Water-A,Water,10,5,2,linextrap,,-34.691507625253955,4,True
Water-A,Water,10,5,3,linextrap,,-34.691507625253955,4,True
Water-A,Water,10,5,4,linextrap,-0.2510451540406995,-34.691507625253955,4,True
Water-A,Water,10,5,5,linextrap,-90.01951141819207,-34.691507625253955,4,True
Water-A,Water,10,5,6,linextrap,,-34.691507625253955,4,True
Water-A,Water,10,5,7,linextrap,-62.68558242094163,-34.691507625253955,4,True
Water-A,Water,10,5,8,linextrap,,-34.691507625253955,4,True
