sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-B,Water,2,4,1,OLS,0.09458397769936921,0.16598025713473352,8,True
Water-B,Water,2,4,2,OLS,0.1391328209737588,0.16598025713473352,8,True
Water-B,Water,2,4,3,OLS,0.15796543454019918,0.16598025713473352,8,True
Water-B,Water,2,4,4,OLS,0.2832195667938976,0.16598025713473352,8,True
Water-B,Water,2,4,5,OLS,-0.0726558196500009,0.16598025713473352,8,True
Water-B,Water,2,4,6,OLS,0.20985042778656304,0.16598025713473352,8,True
Water-B,Water,2,4,7,OLS,0.13608709736717517,0.16598025713473352,8,True
Water-B,Water,2,4,8,OLS,0.14607832185545144,0.16598025713473352,8,True
Water-B,Water,2,4,1,OLS_raw,0.25857540428317694,-0.024353231843714074,8,True
Water-B,Water,2,4,2,OLS_raw,-0.0429971800110609,-0.024353231843714074,8,True
Water-B,Water,2,4,3,OLS_raw,-0.37865441051598037,-0.024353231843714074,8,True
Water-B,Water,2,4,4,OLS_raw,0.4904208513261903,-0.024353231843714074,8,True
Water-B,Water,2,4,5,OLS_raw,-0.009617762444870781,-0.024353231843714074,8,True
Water-B,Water,2,4,6,OLS_raw,0.39176546654951705,-0.024353231843714074,8,True
Water-B,Water,2,4,7,OLS_raw,0.2868412646208973,-0.024353231843714074,8,True
Water-B,Water,2,4,8,OLS_raw,0.20083392202339123,-0.024353231843714074,8,True
Water-B,Water,2,4,1,endpoint,-0.04457775067784153,0.022568783778518453,8,True
Water-B,Water,2,4,2,endpoint,-0.0012007145731982583,0.022568783778518453,8,True
Water-B,Water,2,4,3,endpoint,0.04709599170899559,0.022568783778518453,8,True
Water-B,Water,2,4,4,endpoint,0.039398913162462246,0.022568783778518453,8,True
Water-B,Water,2,4,5,endpoint,-0.08186843227929996,0.022568783778518453,8,True
Water-B,Water,2,4,6,endpoint,0.01744608363597866,0.022568783778518453,8,True
Water-B,Water,2,4,7,endpoint,-0.01661216389728537,0.022568783778518453,8,True
Water-B,Water,2,4,8,endpoint,-0.005434765644344308,0.022568783778518453,8,True
Water-B,Water,2,4,1,linextrap,-4.5694565504264535,-4.715310647142414,8,True
Water-B,Water,2,4,2,linextrap,-4.689804996841723,-4.715310647142414,8,True
Water-B,Water,2,4,3,linextrap,-4.551182843264168,-4.715310647142414,8,True
Water-B,Water,2,4,4,linextrap,-4.573456581477481,-4.715310647142414,8,True
Water-B,Water,2,4,5,linextrap,-6.643544377224764,-4.715310647142414,8,True
Water-B,Water,2,4,6,linextrap,-4.66578602900306,-4.715310647142414,8,True
Water-B,Water,2,4,7,linextrap,-4.53103867011583,-4.715310647142414,8,True
Water-B,Water,2,4,8,linextrap,-5.869466652307578,-4.715310647142414,8,True
Water-B,Water,2,5,1,OLS,0.35101354604844204,0.33254183517103086,8,True
Water-B,Water,2,5,2,OLS,0.042568103232260235,0.33254183517103086,8,True
Water-B,Water,2,5,3,OLS,-0.41851675320516213,0.33254183517103086,8,True
Water-B,Water,2,5,4,OLS,0.32008015475963625,0.33254183517103086,8,True
Water-B,Water,2,5,5,OLS,0.4352137134405212,0.33254183517103086,8,True
Water-B,Water,2,5,6,OLS,-0.979567765195104,0.33254183517103086,8,True
Water-B,Water,2,5,7,OLS,0.4783904036779987,0.33254183517103086,8,True
Water-B,Water,2,5,8,OLS,0.3125801085487735,0.33254183517103086,8,True
Water-B,Water,2,5,1,OLS_raw,0.3587945352269739,0.34173393670432173,8,True
Water-B,Water,2,5,2,OLS_raw,0.19408504865653364,0.34173393670432173,8,True
Water-B,Water,2,5,3,OLS_raw,-0.28951739811637145,0.34173393670432173,8,True
Water-B,Water,2,5,4,OLS_raw,0.24343663359306866,0.34173393670432173,8,True
Water-B,Water,2,5,5,OLS_raw,0.45973625784626837,0.34173393670432173,8,True
Water-B,Water,2,5,6,OLS_raw,-2.329462825124117,0.34173393670432173,8,True
Water-B,Water,2,5,7,OLS_raw,0.48421838208250323,0.34173393670432173,8,True
Water-B,Water,2,5,8,OLS_raw,0.2706565164158323,0.34173393670432173,8,True
Water-B,Water,2,5,1,endpoint,0.1549796937429777,0.09377456417719698,8,True
Water-B,Water,2,5,2,endpoint,-0.20547264613806804,0.09377456417719698,8,True
Water-B,Water,2,5,3,endpoint,-0.3383896956943575,0.09377456417719698,8,True
Water-B,Water,2,5,4,endpoint,0.18742475901357258,0.09377456417719698,8,True
Water-B,Water,2,5,5,endpoint,0.16371100143602746,0.09377456417719698,8,True
Water-B,Water,2,5,6,endpoint,-26.38821515826624,0.09377456417719698,8,True
Water-B,Water,2,5,7,endpoint,0.22174189432957447,0.09377456417719698,8,True
Water-B,Water,2,5,8,endpoint,0.12479981305684351,0.09377456417719698,8,True
Water-B,Water,2,5,1,linextrap,-3.2307710596039483,-4.643605784631574,8,True
Water-B,Water,2,5,2,linextrap,-4.961691763292113,-4.643605784631574,8,True
Water-B,Water,2,5,3,linextrap,-3.879937630737185,-4.643605784631574,8,True
Water-B,Water,2,5,4,linextrap,-4.528286179935591,-4.643605784631574,8,True
Water-B,Water,2,5,5,linextrap,-5.288994706141812,-4.643605784631574,8,True
Water-B,Water,2,5,6,linextrap,-1.8389863948855654,-4.643605784631574,8,True
Water-B,Water,2,5,7,linextrap,-4.790507086039746,-4.643605784631574,8,True
Water-B,Water,2,5,8,linextrap,-4.4990343605512235,-4.643605784631574,8,True
Water-B,Water,5,1,1,OLS,-0.006691305856138863,0.24017462758961972,8,True
Water-B,Water,5,1,2,OLS,0.24420706852185425,0.24017462758961972,8,True
Water-B,Water,5,1,3,OLS,0.007694693366614547,0.24017462758961972,8,True
Water-B,Water,5,1,4,OLS,0.3114098237938937,0.24017462758961972,8,True
Water-B,Water,5,1,5,OLS,0.30600030267811607,0.24017462758961972,8,True
Water-B,Water,5,1,6,OLS,0.21925267458347575,0.24017462758961972,8,True
Water-B,Water,5,1,7,OLS,0.271395388947157,0.24017462758961972,8,True
Water-B,Water,5,1,8,OLS,0.3205845589890113,0.24017462758961972,8,True
Water-B,Water,5,1,1,OLS_raw,0.02631776523321583,0.27937647191729376,8,True
Water-B,Water,5,1,2,OLS_raw,0.19374743309204723,0.27937647191729376,8,True
Water-B,Water,5,1,3,OLS_raw,-0.006198776244873194,0.27937647191729376,8,True
Water-B,Water,5,1,4,OLS_raw,0.4031798622872468,0.27937647191729376,8,True
Water-B,Water,5,1,5,OLS_raw,0.41021204052622906,0.27937647191729376,8,True
Water-B,Water,5,1,6,OLS_raw,0.3591995827805702,0.27937647191729376,8,True
Water-B,Water,5,1,7,OLS_raw,0.37883423442569175,0.27937647191729376,8,True
Water-B,Water,5,1,8,OLS_raw,0.22185943538645814,0.27937647191729376,8,True
Water-B,Water,5,1,1,endpoint,0.1231978706485809,0.0703193690130165,8,True
Water-B,Water,5,1,2,endpoint,0.0725780574813828,0.0703193690130165,8,True
Water-B,Water,5,1,3,endpoint,-0.0650382156119349,0.0703193690130165,8,True
Water-B,Water,5,1,4,endpoint,0.097074203632325,0.0703193690130165,8,True
Water-B,Water,5,1,5,endpoint,0.08850151690376995,0.0703193690130165,8,True
Water-B,Water,5,1,6,endpoint,-0.15466387280635208,0.0703193690130165,8,True
Water-B,Water,5,1,7,endpoint,0.08576682615868303,0.0703193690130165,8,True
Water-B,Water,5,1,8,endpoint,0.1255147926469019,0.0703193690130165,8,True
Water-B,Water,5,1,1,linextrap,-10.748970070127488,-17.199021735360713,8,True
Water-B,Water,5,1,2,linextrap,-9.640568698870227,-17.199021735360713,8,True
Water-B,Water,5,1,3,linextrap,-18.528805183769073,-17.199021735360713,8,True
Water-B,Water,5,1,4,linextrap,-17.266790208835843,-17.199021735360713,8,True
Water-B,Water,5,1,5,linextrap,-22.958349877612513,-17.199021735360713,8,True
Water-B,Water,5,1,6,linextrap,-16.054285173462468,-17.199021735360713,8,True
Water-B,Water,5,1,7,linextrap,-14.727749170686664,-17.199021735360713,8,True
Water-B,Water,5,1,8,linextrap,-24.06821267247951,-17.199021735360713,8,True
Water-B,Water,5,2,1,OLS,0.11355407210058366,0.3757532710718099,8,True
Water-B,Water,5,2,2,OLS,0.40578547314809865,0.3757532710718099,8,True
Water-B,Water,5,2,3,OLS,0.2818598197790577,0.3757532710718099,8,True
Water-B,Water,5,2,4,OLS,0.39300911259094007,0.3757532710718099,8,True
Water-B,Water,5,2,5,OLS,0.40591745114070243,0.3757532710718099,8,True
Water-B,Water,5,2,6,OLS,0.31386608586075826,0.3757532710718099,8,True
Water-B,Water,5,2,7,OLS,0.3747781201192285,0.3757532710718099,8,True
Water-B,Water,5,2,8,OLS,0.5169974562943733,0.3757532710718099,8,True
Water-B,Water,5,2,1,OLS_raw,0.11728184068622527,0.37744262785473204,8,True
Water-B,Water,5,2,2,OLS_raw,0.40102049088634883,0.37744262785473204,8,True
Water-B,Water,5,2,3,OLS_raw,0.25833487126624377,0.37744262785473204,8,True
Water-B,Water,5,2,4,OLS_raw,0.39929456670403307,0.37744262785473204,8,True
Water-B,Water,5,2,5,OLS_raw,0.4301578172948741,0.37744262785473204,8,True
Water-B,Water,5,2,6,OLS_raw,0.34192047489177,0.37744262785473204,8,True
Water-B,Water,5,2,7,OLS_raw,0.3599460281415646,0.37744262785473204,8,True
Water-B,Water,5,2,8,OLS_raw,0.5244646250551832,0.37744262785473204,8,True
Water-B,Water,5,2,1,endpoint,0.10968549325850974,0.31784892692317845,8,True
Water-B,Water,5,2,2,endpoint,0.3661526362374474,0.31784892692317845,8,True
Water-B,Water,5,2,3,endpoint,0.12885048864626059,0.31784892692317845,8,True
Water-B,Water,5,2,4,endpoint,0.37621980101808483,0.31784892692317845,8,True
Water-B,Water,5,2,5,endpoint,0.374576004834814,0.31784892692317845,8,True
Water-B,Water,5,2,6,endpoint,0.31261169821011736,0.31784892692317845,8,True
Water-B,Water,5,2,7,endpoint,0.34632153348161876,0.31784892692317845,8,True
Water-B,Water,5,2,8,endpoint,0.408588982363459,0.31784892692317845,8,True
Water-B,Water,5,2,1,linextrap,-8.479167663175001,-16.340111348177157,8,True
Water-B,Water,5,2,2,linextrap,-10.449924644554383,-16.340111348177157,8,True
Water-B,Water,5,2,3,linextrap,-24.408933713467956,-16.340111348177157,8,True
Water-B,Water,5,2,4,linextrap,-17.36356515900511,-16.340111348177157,8,True
Water-B,Water,5,2,5,linextrap,-12.675503633366317,-16.340111348177157,8,True
Water-B,Water,5,2,6,linextrap,-20.512273455225273,-16.340111348177157,8,True
Water-B,Water,5,2,7,linextrap,-19.572822853225354,-16.340111348177157,8,True
Water-B,Water,5,2,8,linextrap,-19.755526003763634,-16.340111348177157,8,True
Water-B,Water,5,3,1,OLS,-0.5322368507922599,-0.22084666183612267,8,True
Water-B,Water,5,3,2,OLS,0.06764150936813051,-0.22084666183612267,8,True
Water-B,Water,5,3,3,OLS,-1.54600590180483,-0.22084666183612267,8,True
Water-B,Water,5,3,4,OLS,0.1688297496838269,-0.22084666183612267,8,True
Water-B,Water,5,3,5,OLS,-0.5717158495731696,-0.22084666183612267,8,True
Water-B,Water,5,3,6,OLS,0.2205560843300357,-0.22084666183612267,8,True
Water-B,Water,5,3,7,OLS,0.3491278968367538,-0.22084666183612267,8,True
Water-B,Water,5,3,8,OLS,0.14884310970650072,-0.22084666183612267,8,True
Water-B,Water,5,3,1,OLS_raw,-0.3708012869626134,-0.16435119372169216,8,True
Water-B,Water,5,3,2,OLS_raw,0.038256894303787425,-0.16435119372169216,8,True
Water-B,Water,5,3,3,OLS_raw,-3.7386943257279706,-0.16435119372169216,8,True
Water-B,Water,5,3,4,OLS_raw,0.08798927850781257,-0.16435119372169216,8,True
Water-B,Water,5,3,5,OLS_raw,-1.0094126731910293,-0.16435119372169216,8,True
Water-B,Water,5,3,6,OLS_raw,-0.01334384553271395,-0.16435119372169216,8,True
Water-B,Water,5,3,7,OLS_raw,0.26145938055559304,-0.16435119372169216,8,True
Water-B,Water,5,3,8,OLS_raw,-0.3950913046748552,-0.16435119372169216,8,True
Water-B,Water,5,3,1,endpoint,-0.3062583159462091,-0.06821418582287198,8,True
Water-B,Water,5,3,2,endpoint,0.19028264786817362,-0.06821418582287198,8,True
Water-B,Water,5,3,3,endpoint,0.28324348981032,-0.06821418582287198,8,True
Water-B,Water,5,3,4,endpoint,0.2225714353366507,-0.06821418582287198,8,True
Water-B,Water,5,3,5,endpoint,0.3118279691076714,-0.06821418582287198,8,True
Water-B,Water,5,3,6,endpoint,0.2083647981514405,-0.06821418582287198,8,True
Water-B,Water,5,3,7,endpoint,0.3640142976802717,-0.06821418582287198,8,True
Water-B,Water,5,3,8,endpoint,0.3237760149829604,-0.06821418582287198,8,True
Water-B,Water,5,3,1,linextrap,-6.619351898233946,-9.246024506418502,8,True
Water-B,Water,5,3,2,linextrap,-14.184136089163665,-9.246024506418502,8,True
Water-B,Water,5,3,3,linextrap,-42.2155243269316,-9.246024506418502,8,True
