sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,1,3,3,OLS,0.35710011295845734,0.6945912712931019,8,True
Soil-C,Soil,1,3,4,OLS,0.5349637121838565,0.6945912712931019,8,True
Soil-C,Soil,1,3,5,OLS,0.5756298986055473,0.6945912712931019,8,True
Soil-C,Soil,1,3,6,OLS,0.32643534355793724,0.6945912712931019,8,True
Soil-C,Soil,1,3,7,OLS,0.30383416252500095,0.6945912712931019,8,True
Soil-C,Soil,1,3,8,OLS,0.5097043270768804,0.6945912712931019,8,True
Soil-C,Soil,1,3,1,OLS_raw,0.27168944103700066,0.6844503751045814,8,True
Soil-C,Soil,1,3,2,OLS_raw,0.2875049901786688,0.6844503751045814,8,True
Soil-C,Soil,1,3,3,OLS_raw,0.3343877799027385,0.6844503751045814,8,True
Soil-C,Soil,1,3,4,OLS_raw,0.6526601342965601,0.6844503751045814,8,True
Soil-C,Soil,1,3,5,OLS_raw,0.5665689623923008,0.6844503751045814,8,True
Soil-C,Soil,1,3,6,OLS_raw,0.5445399838560329,0.6844503751045814,8,True
Soil-C,Soil,1,3,7,OLS_raw,0.28913460207079533,0.6844503751045814,8,True
Soil-C,Soil,1,3,8,OLS_raw,0.45828427998753307,0.6844503751045814,8,True
Soil-C,Soil,1,3,1,endpoint,0.06031176109763292,0.6077847020193589,8,True
Soil-C,Soil,1,3,2,endpoint,0.2575424673050829,0.6077847020193589,8,True
Soil-C,Soil,1,3,3,endpoint,0.2956033268172309,0.6077847020193589,8,True
Soil-C,Soil,1,3,4,endpoint,0.09771299968711034,0.6077847020193589,8,True
Soil-C,Soil,1,3,5,endpoint,0.4813530157946495,0.6077847020193589,8,True
Soil-C,Soil,1,3,6,endpoint,-0.21175062022943236,0.6077847020193589,8,True
Soil-C,Soil,1,3,7,endpoint,0.07688730678090516,0.6077847020193589,8,True
Soil-C,Soil,1,3,8,endpoint,0.40005242165575305,0.6077847020193589,8,True
Soil-C,Soil,1,3,1,persistence,-0.10805096755439947,0.5756193286398645,8,True
Soil-C,Soil,1,3,2,persistence,0.1361433570753311,0.5756193286398645,8,True
Soil-C,Soil,1,3,3,persistence,0.1818001527615366,0.5756193286398645,8,True
Soil-C,Soil,1,3,4,persistence,0.5872618920309269,0.5756193286398645,8,True
Soil-C,Soil,1,3,5,persistence,0.4162440247797382,0.5756193286398645,8,True
Soil-C,Soil,1,3,6,persistence,0.4932685883938708,0.5756193286398645,8,True
Soil-C,Soil,1,3,7,persistence,-0.020064779150712253,0.5756193286398645,8,True
Soil-C,Soil,1,3,8,persistence,0.3868636733389189,0.5756193286398645,8,True
Soil-C,Soil,1,4,1,OLS,0.43431286057018925,0.7049846047295667,8,True
Soil-C,Soil,1,4,2,OLS,0.20442023436952117,0.7049846047295667,8,True
