sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-A,Water,1,5,1,OLS,0.5702904409573454,0.9262631687866693,4,True
Water-A,Water,1,5,2,OLS,,0.9262631687866693,4,True
Water-A,Water,1,5,3,OLS,,0.9262631687866693,4,True
Water-A,Water,1,5,4,OLS,0.7917891814801901,0.9262631687866693,4,True
Water-A,Water,1,5,5,OLS,-0.281942578266988,0.9262631687866693,4,True
Water-A,Water,1,5,6,OLS,,0.9262631687866693,4,True
Water-A,Water,1,5,7,OLS,0.7865349959800814,0.9262631687866693,4,True
Water-A,Water,1,5,8,OLS,,0.9262631687866693,4,True
Water-A,Water,1,5,1,OLS_raw,-0.24942813302553746,0.8294480303588045,4,True
Water-A,Water,1,5,2,OLS_raw,,0.8294480303588045,4,True
Water-A,Water,1,5,3,OLS_raw,,0.8294480303588045,4,True
Water-A,Water,1,5,4,OLS_raw,0.7724968487005734,0.8294480303588045,4,True
Water-A,Water,1,5,5,OLS_raw,-1.3818640252465064,0.8294480303588045,4,True
Water-A,Water,1,5,6,OLS_raw,,0.8294480303588045,4,True
Water-A,Water,1,5,7,OLS_raw,0.7555858944492456,0.8294480303588045,4,True
Water-A,Water,1,5,8,OLS_raw,,0.8294480303588045,4,True
Water-A,Water,1,5,1,endpoint,0.5662245338314666,0.9208411745725392,4,True
Water-A,Water,1,5,2,endpoint,,0.9208411745725392,4,True
Water-A,Water,1,5,3,endpoint,,0.9208411745725392,4,True
Water-A,Water,1,5,4,endpoint,0.7806744330558353,0.9208411745725392,4,True
Water-A,Water,1,5,5,endpoint,-0.4893865285200838,0.9208411745725392,4,True
Water-A,Water,1,5,6,endpoint,,0.9208411745725392,4,True
Water-A,Water,1,5,7,endpoint,0.7521787484357784,0.9208411745725392,4,True
Water-A,Water,1,5,8,endpoint,,0.9208411745725392,4,True
Water-A,Water,1,5,1,persistence,0.5866493879646125,0.9226150843980767,4,True
Water-A,Water,1,5,2,persistence,,0.9226150843980767,4,True
Water-A,Water,1,5,3,persistence,,0.9226150843980767,4,True
Water-A,Water,1,5,4,persistence,0.8051302066308356,0.9226150843980767,4,True
Water-A,Water,1,5,5,persistence,-0.5295076110986086,0.9226150843980767,4,True
Water-A,Water,1,5,6,persistence,,0.9226150843980767,4,True
Water-A,Water,1,5,7,persistence,0.7463440155568318,0.9226150843980767,4,True
Water-A,Water,1,5,8,persistence,,0.9226150843980767,4,True
Water-A,Water,2,1,1,OLS,0.8752676312126547,0.9372185239415989,7,True
Water-A,Water,2,1,2,OLS,0.7173015884380167,0.9372185239415989,7,True
Water-A,Water,2,1,3,OLS,0.16346757958889513,0.9372185239415989,7,True
Water-A,Water,2,1,4,OLS,0.8186013825437635,0.9372185239415989,7,True
Water-A,Water,2,1,5,OLS,-0.8236122078022567,0.9372185239415989,7,True
Water-A,Water,2,1,6,OLS,-0.06696617305652075,0.9372185239415989,7,True
Water-A,Water,2,1,7,OLS,,0.9372185239415989,7,True
Water-A,Water,2,1,8,OLS,0.6171863107772761,0.9372185239415989,7,True
Water-A,Water,2,1,1,OLS_raw,0.8955968013043419,0.9433105725581263,7,True
Water-A,Water,2,1,2,OLS_raw,0.7294784782773929,0.9433105725581263,7,True
Water-A,Water,2,1,3,OLS_raw,0.19600234680675943,0.9433105725581263,7,True
Water-A,Water,2,1,4,OLS_raw,0.7952955390037558,0.9433105725581263,7,True
Water-A,Water,2,1,5,OLS_raw,-0.9120794715932663,0.9433105725581263,7,True
Water-A,Water,2,1,6,OLS_raw,0.12697555213641643,0.9433105725581263,7,True
Water-A,Water,2,1,7,OLS_raw,,0.9433105725581263,7,True
Water-A,Water,2,1,8,OLS_raw,0.6347378862256793,0.9433105725581263,7,True
Water-A,Water,2,1,1,endpoint,0.9185999808582435,0.9404600232598467,7,True
Water-A,Water,2,1,2,endpoint,0.7002108270757881,0.9404600232598467,7,True
Water-A,Water,2,1,3,endpoint,0.09028166753036015,0.9404600232598467,7,True
Water-A,Water,2,1,4,endpoint,0.8000371389197197,0.9404600232598467,7,True
Water-A,Water,2,1,5,endpoint,-0.9469740497604753,0.9404600232598467,7,True
Water-A,Water,2,1,6,endpoint,-0.1013578767477692,0.9404600232598467,7,True
Water-A,Water,2,1,7,endpoint,,0.9404600232598467,7,True
Water-A,Water,2,1,8,endpoint,0.594950552312139,0.9404600232598467,7,True
Water-A,Water,2,1,1,persistence,0.9136370171036667,0.941416847109102,7,True
Water-A,Water,2,1,2,persistence,0.6849970387546604,0.941416847109102,7,True
Water-A,Water,2,1,3,persistence,0.046465170685734636,0.941416847109102,7,True
Water-A,Water,2,1,4,persistence,0.7912022086593571,0.941416847109102,7,True
Water-A,Water,2,1,5,persistence,-0.9891205014214728,0.941416847109102,7,True
Water-A,Water,2,1,6,persistence,-0.1575652731007331,0.941416847109102,7,True
Water-A,Water,2,1,7,persistence,,0.941416847109102,7,True
Water-A,Water,2,1,8,persistence,0.5665768932304058,0.941416847109102,7,True
Water-A,Water,2,2,1,OLS,0.6394240559170387,0.8191685254985035,6,True
Water-A,Water,2,2,2,OLS,0.34226224310759745,0.8191685254985035,6,True
Water-A,Water,2,2,3,OLS,,0.8191685254985035,6,True
Water-A,Water,2,2,4,OLS,0.36124959703507764,0.8191685254985035,6,True
Water-A,Water,2,2,5,OLS,,0.8191685254985035,6,True
Water-A,Water,2,2,6,OLS,0.04808638824086875,0.8191685254985035,6,True
Water-A,Water,2,2,7,OLS,0.14103468067073255,0.8191685254985035,6,True
Water-A,Water,2,2,8,OLS,-0.24054829347596862,0.8191685254985035,6,True
Water-A,Water,2,2,1,OLS_raw,0.6873287971841582,0.8176314420686674,6,True
Water-A,Water,2,2,2,OLS_raw,0.36256923602400737,0.8176314420686674,6,True
Water-A,Water,2,2,3,OLS_raw,,0.8176314420686674,6,True
Water-A,Water,2,2,4,OLS_raw,0.34899811678033454,0.8176314420686674,6,True
Water-A,Water,2,2,5,OLS_raw,,0.8176314420686674,6,True
Water-A,Water,2,2,6,OLS_raw,0.0246404524321161,0.8176314420686674,6,True
Water-A,Water,2,2,7,OLS_raw,0.07444201871108369,0.8176314420686674,6,True
Water-A,Water,2,2,8,OLS_raw,-0.6328459932344426,0.8176314420686674,6,True
Water-A,Water,2,2,1,endpoint,0.7796856747136233,0.842612577053365,6,True
Water-A,Water,2,2,2,endpoint,0.26464381139174786,0.842612577053365,6,True
Water-A,Water,2,2,3,endpoint,,0.842612577053365,6,True
Water-A,Water,2,2,4,endpoint,0.31058764789522475,0.842612577053365,6,True
Water-A,Water,2,2,5,endpoint,,0.842612577053365,6,True
Water-A,Water,2,2,6,endpoint,-0.031518282225190264,0.842612577053365,6,True
Water-A,Water,2,2,7,endpoint,0.14744541908985642,0.842612577053365,6,True
Water-A,Water,2,2,8,endpoint,-0.1796895341977709,0.842612577053365,6,True
Water-A,Water,2,2,1,persistence,0.7674695785848392,0.8345958666381492,6,True
Water-A,Water,2,2,2,persistence,0.2923320954954066,0.8345958666381492,6,True
Water-A,Water,2,2,3,persistence,,0.8345958666381492,6,True
Water-A,Water,2,2,4,persistence,0.26331184973401434,0.8345958666381492,6,True
Water-A,Water,2,2,5,persistence,,0.8345958666381492,6,True
Water-A,Water,2,2,6,persistence,-0.11269596354004863,0.8345958666381492,6,True
Water-A,Water,2,2,7,persistence,0.10497025375585478,0.8345958666381492,6,True
Water-A,Water,2,2,8,persistence,-0.2792159152054243,0.8345958666381492,6,True
Water-A,Water,2,3,1,OLS,0.07509925610010382,0.8959232657895423,8,True
Water-A,Water,2,3,2,OLS,-1.0080187844008144,0.8959232657895423,8,True
Water-A,Water,2,3,3,OLS,-0.05548094815929239,0.8959232657895423,8,True
Water-A,Water,2,3,4,OLS,-1.1155519808605,0.8959232657895423,8,True
Water-A,Water,2,3,5,OLS,-7.0902049876233715,0.8959232657895423,8,True
Water-A,Water,2,3,6,OLS,-0.013460729915956815,0.8959232657895423,8,True
Water-A,Water,2,3,7,OLS,0.4165219949903133,0.8959232657895423,8,True
Water-A,Water,2,3,8,OLS,0.8270463377400821,0.8959232657895423,8,True
Water-A,Water,2,3,1,OLS_raw,0.27128147028416827,0.9149483085842934,8,True
Water-A,Water,2,3,2,OLS_raw,-0.804353336038238,0.9149483085842934,8,True
Water-A,Water,2,3,3,OLS_raw,-0.15450886546801668,0.9149483085842934,8,True
Water-A,Water,2,3,4,OLS_raw,-5.486450510719812,0.9149483085842934,8,True
Water-A,Water,2,3,5,OLS_raw,-7.044316458978406,0.9149483085842934,8,True
Water-A,Water,2,3,6,OLS_raw,-1.7282093505614284,0.9149483085842934,8,True
Water-A,Water,2,3,7,OLS_raw,0.4871681481070457,0.9149483085842934,8,True
Water-A,Water,2,3,8,OLS_raw,0.8751556397640089,0.9149483085842934,8,True
Water-A,Water,2,3,1,endpoint,0.2740310501030696,0.9198278349819144,8,True
Water-A,Water,2,3,2,endpoint,-1.0857949890113718,0.9198278349819144,8,True
Water-A,Water,2,3,3,endpoint,-0.18576415886792264,0.9198278349819144,8,True
Water-A,Water,2,3,4,endpoint,-0.6002999175984349,0.9198278349819144,8,True
Water-A,Water,2,3,5,endpoint,-1.5707858857569628,0.9198278349819144,8,True
Water-A,Water,2,3,6,endpoint,-0.11340089978439738,0.9198278349819144,8,True
Water-A,Water,2,3,7,endpoint,0.4105907868183091,0.9198278349819144,8,True
Water-A,Water,2,3,8,endpoint,0.8922951592471235,0.9198278349819144,8,True
Water-A,Water,2,3,1,persistence,0.24825652575860224,0.9162415356845762,8,True
Water-A,Water,2,3,2,persistence,-1.2055765340787015,0.9162415356845762,8,True
Water-A,Water,2,3,3,persistence,-0.2349484113344027,0.9162415356845762,8,True
Water-A,Water,2,3,4,persistence,-0.6927248323940629,0.9162415356845762,8,True
Water-A,Water,2,3,5,persistence,-1.0425531914893615,0.9162415356845762,8,True
Water-A,Water,2,3,6,persistence,-0.18678346388194234,0.9162415356845762,8,True
Water-A,Water,2,3,7,persistence,0.3783089787412892,0.9162415356845762,8,True
Water-A,Water,2,3,8,persistence,0.8884810285496076,0.9162415356845762,8,True
Water-A,Water,2,4,1,OLS,,0.7732689052021099,6,True
Water-A,Water,2,4,2,OLS,0.7819024179883096,0.7732689052021099,6,True
Water-A,Water,2,4,3,OLS,0.17689959035234037,0.7732689052021099,6,True
Water-A,Water,2,4,4,OLS,0.7619191087993845,0.7732689052021099,6,True
Water-A,Water,2,4,5,OLS,,0.7732689052021099,6,True
Water-A,Water,2,4,6,OLS,-0.4626179906216168,0.7732689052021099,6,True
Water-A,Water,2,4,7,OLS,0.7102514584303823,0.7732689052021099,6,True
Water-A,Water,2,4,8,OLS,0.8252570318115046,0.7732689052021099,6,True
Water-A,Water,2,4,1,OLS_raw,,0.7619249717072443,6,True
Water-A,Water,2,4,2,OLS_raw,0.6725153364311284,0.7619249717072443,6,True
Water-A,Water,2,4,3,OLS_raw,-0.18768566296553524,0.7619249717072443,6,True
Water-A,Water,2,4,4,OLS_raw,0.8492396077183011,0.7619249717072443,6,True
Water-A,Water,2,4,5,OLS_raw,,0.7619249717072443,6,True
Water-A,Water,2,4,6,OLS_raw,-0.7409699596509669,0.7619249717072443,6,True
Water-A,Water,2,4,7,OLS_raw,0.7351325883419755,0.7619249717072443,6,True
Water-A,Water,2,4,8,OLS_raw,0.857136788924517,0.7619249717072443,6,True
Water-A,Water,2,4,1,endpoint,,0.7398544823712616,6,True
Water-A,Water,2,4,2,endpoint,0.7706705606494344,0.7398544823712616,6,True
Water-A,Water,2,4,3,endpoint,-0.11236411413268077,0.7398544823712616,6,True
Water-A,Water,2,4,4,endpoint,0.8236610672805388,0.7398544823712616,6,True
Water-A,Water,2,4,5,endpoint,,0.7398544823712616,6,True
Water-A,Water,2,4,6,endpoint,-0.7796398706418239,0.7398544823712616,6,True
Water-A,Water,2,4,7,endpoint,0.6648527196119731,0.7398544823712616,6,True
Water-A,Water,2,4,8,endpoint,0.8190048968414909,0.7398544823712616,6,True
Water-A,Water,2,4,1,persistence,,0.7354917432783208,6,True
Water-A,Water,2,4,2,persistence,0.7522450455970486,0.7354917432783208,6,True
Water-A,Water,2,4,3,persistence,-0.2432507572125182,0.7354917432783208,6,True
Water-A,Water,2,4,4,persistence,0.8184589349060674,0.7354917432783208,6,True
Water-A,Water,2,4,5,persistence,,0.7354917432783208,6,True
Water-A,Water,2,4,6,persistence,-0.8924121947047705,0.7354917432783208,6,True
Water-A,Water,2,4,7,persistence,0.640419868075107,0.7354917432783208,6,True
Water-A,Water,2,4,8,persistence,0.8279571362740834,0.7354917432783208,6,True
Water-A,Water,2,5,1,OLS,0.4067733230723537,0.8997499667410322,4,True
