sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Water-B,Water,2,4,8,OLS_raw,0.7789160295351043,0.8068566492954267,8,True
Water-B,Water,2,4,1,endpoint,0.7749605372770464,0.8157038662879266,8,True
Water-B,Water,2,4,2,endpoint,0.8396417932427762,0.8157038662879266,8,True
Water-B,Water,2,4,3,endpoint,-0.5461860547027795,0.8157038662879266,8,True
Water-B,Water,2,4,4,endpoint,0.6501177880105988,0.8157038662879266,8,True
Water-B,Water,2,4,5,endpoint,0.7295475131177276,0.8157038662879266,8,True
Water-B,Water,2,4,6,endpoint,0.7187637287616888,0.8157038662879266,8,True
Water-B,Water,2,4,7,endpoint,0.8398683348362004,0.8157038662879266,8,True
Water-B,Water,2,4,8,endpoint,0.721853171502357,0.8157038662879266,8,True
Water-B,Water,2,4,1,persistence,0.7772925215655739,0.8093555426475666,8,True
Water-B,Water,2,4,2,persistence,0.8356810696242659,0.8093555426475666,8,True
Water-B,Water,2,4,3,persistence,-0.6235603218412451,0.8093555426475666,8,True
Water-B,Water,2,4,4,persistence,0.6317399241172665,0.8093555426475666,8,True
Water-B,Water,2,4,5,persistence,0.7437271543077776,0.8093555426475666,8,True
Water-B,Water,2,4,6,persistence,0.7080536198965641,0.8093555426475666,8,True
Water-B,Water,2,4,7,persistence,0.8376992285346545,0.8093555426475666,8,True
Water-B,Water,2,4,8,persistence,0.7191817977744653,0.8093555426475666,8,True
Water-B,Water,2,5,1,OLS,0.6064645177068411,0.6250313499602786,8,True
Water-B,Water,2,5,2,OLS,0.8059247202453219,0.6250313499602786,8,True
Water-B,Water,2,5,3,OLS,-1.6518286108982685,0.6250313499602786,8,True
Water-B,Water,2,5,4,OLS,0.24473471574519645,0.6250313499602786,8,True
Water-B,Water,2,5,5,OLS,-0.25105509922315505,0.6250313499602786,8,True
Water-B,Water,2,5,6,OLS,-2.024993546334214,0.6250313499602786,8,True
Water-B,Water,2,5,7,OLS,-0.06061035760224809,0.6250313499602786,8,True
Water-B,Water,2,5,8,OLS,0.11843168894598888,0.6250313499602786,8,True
Water-B,Water,2,5,1,OLS_raw,0.6111827908086089,0.6301953438771851,8,True
Water-B,Water,2,5,2,OLS_raw,0.8366378118710164,0.6301953438771851,8,True
Water-B,Water,2,5,3,OLS_raw,-1.4106723610063057,0.6301953438771851,8,True
Water-B,Water,2,5,4,OLS_raw,0.15959792909986392,0.6301953438771851,8,True
Water-B,Water,2,5,5,OLS_raw,-0.19673534154697947,0.6301953438771851,8,True
Water-B,Water,2,5,6,OLS_raw,-4.087779128271784,0.6301953438771851,8,True
Water-B,Water,2,5,7,OLS_raw,-0.04876008816072619,0.6301953438771851,8,True
Water-B,Water,2,5,8,OLS_raw,0.06466759109317433,0.6301953438771851,8,True
Water-B,Water,2,5,1,endpoint,0.4875925811000186,0.4908952407688244,8,True
Water-B,Water,2,5,2,endpoint,0.7556458670056074,0.4908952407688244,8,True
Water-B,Water,2,5,3,endpoint,-1.5020360736341698,0.4908952407688244,8,True
Water-B,Water,2,5,4,endpoint,0.09737908864084965,0.4908952407688244,8,True
Water-B,Water,2,5,5,endpoint,-0.852459312443844,0.4908952407688244,8,True
Water-B,Water,2,5,6,endpoint,-40.85215356403983,0.4908952407688244,8,True
Water-B,Water,2,5,7,endpoint,-0.5824643825233682,0.4908952407688244,8,True
Water-B,Water,2,5,8,endpoint,-0.12238351003896697,0.4908952407688244,8,True
Water-B,Water,2,5,1,persistence,0.3935430045794148,0.4379391902857507,8,True
Water-B,Water,2,5,2,persistence,0.794190127407639,0.4379391902857507,8,True
Water-B,Water,2,5,3,persistence,-0.909252153046944,0.4379391902857507,8,True
Water-B,Water,2,5,4,persistence,-0.11355736816436246,0.4379391902857507,8,True
Water-B,Water,2,5,5,persistence,-1.2161641639157734,0.4379391902857507,8,True
Water-B,Water,2,5,6,persistence,-0.5281081049711323,0.4379391902857507,8,True
Water-B,Water,2,5,7,persistence,-1.0340100265165448,0.4379391902857507,8,True
Water-B,Water,2,5,8,persistence,-0.28249079298088264,0.4379391902857507,8,True
Water-B,Water,5,1,1,OLS,0.673049825671516,0.710803027207862,8,True
Water-B,Water,5,1,2,OLS,0.6289053852991119,0.710803027207862,8,True
Water-B,Water,5,1,3,OLS,0.025754140568952866,0.710803027207862,8,True
Water-B,Water,5,1,4,OLS,0.39490252122281033,0.710803027207862,8,True
Water-B,Water,5,1,5,OLS,0.4095670795899493,0.710803027207862,8,True
Water-B,Water,5,1,6,OLS,0.7512556862533224,0.710803027207862,8,True
Water-B,Water,5,1,7,OLS,0.5972015889553577,0.710803027207862,8,True
Water-B,Water,5,1,8,OLS,0.10223304453735915,0.710803027207862,8,True
Water-B,Water,5,1,1,OLS_raw,0.6837704124932191,0.7257236328089457,8,True
Water-B,Water,5,1,2,OLS_raw,0.6041296852523423,0.7257236328089457,8,True
Water-B,Water,5,1,3,OLS_raw,0.012113524972490186,0.7257236328089457,8,True
Water-B,Water,5,1,4,OLS_raw,0.4755452908097412,0.7257236328089457,8,True
Water-B,Water,5,1,5,OLS_raw,0.49822711929329333,0.7257236328089457,8,True
Water-B,Water,5,1,6,OLS_raw,0.7958424514041167,0.7257236328089457,8,True
Water-B,Water,5,1,7,OLS_raw,0.6565975845155356,0.7257236328089457,8,True
