sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-B,Soil,2,3,8,persistence,0.7449981935038104,0.7532362225230553,8,True
Soil-B,Soil,2,4,1,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,2,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,3,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,4,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,5,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,6,OLS,-0.2734128341772626,0.7114456807639807,2,False
Soil-B,Soil,2,4,7,OLS,-0.4027238653340339,0.7114456807639807,2,False
Soil-B,Soil,2,4,8,OLS,,0.7114456807639807,2,False
Soil-B,Soil,2,4,1,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,2,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,3,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,4,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,5,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,6,OLS_raw,-0.052088972053220495,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,7,OLS_raw,-5.125443347869627e+22,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,8,OLS_raw,,-1.0294879653656055e+22,2,False
Soil-B,Soil,2,4,1,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,2,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,3,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,4,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,5,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,6,endpoint,0.06485438178204828,0.6912244613528835,2,False
Soil-B,Soil,2,4,7,endpoint,-0.50971903001932,0.6912244613528835,2,False
Soil-B,Soil,2,4,8,endpoint,,0.6912244613528835,2,False
Soil-B,Soil,2,4,1,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,4,2,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,4,3,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,4,4,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,4,5,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,4,6,persistence,-0.004497413818393525,0.843249853726796,2,False
Soil-B,Soil,2,4,7,persistence,0.24632562777709222,0.843249853726796,2,False
Soil-B,Soil,2,4,8,persistence,,0.843249853726796,2,False
Soil-B,Soil,2,5,1,OLS,0.4655828479629148,0.7179467866934643,6,True
Soil-B,Soil,2,5,2,OLS,0.4744121080031948,0.7179467866934643,6,True
Soil-B,Soil,2,5,3,OLS,,0.7179467866934643,6,True
Soil-B,Soil,2,5,4,OLS,0.442424269384577,0.7179467866934643,6,True
Soil-B,Soil,2,5,5,OLS,-93.28902893617848,0.7179467866934643,6,True
Soil-B,Soil,2,5,6,OLS,0.8523783088357699,0.7179467866934643,6,True
Soil-B,Soil,2,5,7,OLS,-76.38212594400301,0.7179467866934643,6,True
Soil-B,Soil,2,5,8,OLS,0.8585116353814861,0.7179467866934643,6,True
Soil-B,Soil,2,5,1,OLS_raw,0.55236328722816,0.7235270196436785,6,True
Soil-B,Soil,2,5,2,OLS_raw,0.606951535680432,0.7235270196436785,6,True
Soil-B,Soil,2,5,3,OLS_raw,,0.7235270196436785,6,True
Soil-B,Soil,2,5,4,OLS_raw,0.4131868920383903,0.7235270196436785,6,True
Soil-B,Soil,2,5,5,OLS_raw,-63.10743351629148,0.7235270196436785,6,True
Soil-B,Soil,2,5,6,OLS_raw,0.8117515389351708,0.7235270196436785,6,True
Soil-B,Soil,2,5,7,OLS_raw,-54.997599366103536,0.7235270196436785,6,True
Soil-B,Soil,2,5,8,OLS_raw,0.8608425075655629,0.7235270196436785,6,True
Soil-B,Soil,2,5,1,endpoint,0.36059034603620554,0.6619813031355819,6,True
Soil-B,Soil,2,5,2,endpoint,0.37336999949822136,0.6619813031355819,6,True
Soil-B,Soil,2,5,3,endpoint,,0.6619813031355819,6,True
Soil-B,Soil,2,5,4,endpoint,0.2481290059525213,0.6619813031355819,6,True
Soil-B,Soil,2,5,5,endpoint,-13.762835688673427,0.6619813031355819,6,True
Soil-B,Soil,2,5,6,endpoint,0.8016788706920535,0.6619813031355819,6,True
Soil-B,Soil,2,5,7,endpoint,-228.92995543745897,0.6619813031355819,6,True
Soil-B,Soil,2,5,8,endpoint,0.8943024211502211,0.6619813031355819,6,True
